time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1710493063,1872,173210,29.0,92.5,1.9,1.35,3.825,173210,2024-03-15 08:57:43
1710493183,1872,173210,29.0,92.5,1.6,1.02,3.41,173210,2024-03-15 08:59:43
1710493303,1872,173210,29.0,92.5,1.7,0.92,3.59,173210,2024-03-15 09:01:43
1710493424,1872,173210,28.5,93.0,1.8,0.945,3.145,173210,2024-03-15 09:03:44
1710493544,1872,173210,29.0,92.5,1.7,1.345,3.5650000000000004,173210,2024-03-15 09:05:44
1710493664,1872,173210,29.0,92.5,1.8,1.085,3.68,173210,2024-03-15 09:07:44
1710493784,1872,173210,29.0,92.5,1.5,0.97,2.83,173210,2024-03-15 09:09:44
1710493904,1872,173210,29.0,92.5,1.7,0.885,2.7750000000000004,173210,2024-03-15 09:11:44
1710494024,1872,173210,29.0,92.5,1.6,1.035,3.12,173210,2024-03-15 09:13:44
1710494144,1872,173210,29.0,92.5,1.9,1.1,3.54,173210,2024-03-15 09:15:44
1710494264,1872,173210,29.0,92.5,1.8,1.16,3.4,173210,2024-03-15 09:17:44
1710494384,1872,173210,29.0,92.5,1.8,1.04,3.455,173210,2024-03-15 09:19:44
1710494504,1872,173210,29.0,92.5,1.6,0.97,2.8,173210,2024-03-15 09:21:44
1710494624,1872,173210,29.0,92.5,1.3,0.695,2.245,173210,2024-03-15 09:23:44
1710494744,1872,173210,29.0,92.5,1.6,1.015,2.7,173210,2024-03-15 09:25:44
1710494864,1872,173210,29.0,92.5,1.6,1.33,3.265,173210,2024-03-15 09:27:44
1710494984,1872,173210,29.0,92.0,1.8,1.025,2.94,173210,2024-03-15 09:29:44
1710495104,1872,173210,30.0,91.5,2.3,1.885,4.26,173210,2024-03-15 09:31:44
1710495224,1872,173210,31.0,91.5,3.2,2.9850000000000003,6.234999999999999,173210,2024-03-15 09:33:44
1710495344,1872,173210,31.0,91.5,3.8,3.715,8.085,173210,2024-03-15 09:35:44
1710495464,1872,173210,31.0,91.5,3.9,3.99,8.21,173210,2024-03-15 09:37:44
1710495584,1872,173210,31.0,91.5,4.2,3.755,7.61,173210,2024-03-15 09:39:44
1710495704,1872,173210,31.0,91.5,4.5,4.445,8.9,173210,2024-03-15 09:41:44
1710495824,1872,173210,31.0,91.5,4.6,4.57,9.535,173210,2024-03-15 09:43:44
1710495944,1872,173210,31.5,91.5,4.4,4.565,9.405,173210,2024-03-15 09:45:44
1710496064,1872,173210,31.5,91.5,4.6,4.369999999999999,8.655000000000001,173210,2024-03-15 09:47:44
1710496184,1872,173210,31.5,91.5,4.2,4.43,8.75,173210,2024-03-15 09:49:44
1710496304,1872,173210,32.0,91.5,4.3,4.18,8.809999999999999,173210,2024-03-15 09:51:44
1710496424,1872,173210,32.0,91.5,4.0,3.975,8.015,173210,2024-03-15 09:53:44
1710496544,1872,173210,32.0,91.5,3.8,3.71,7.695,173210,2024-03-15 09:55:44
1710496664,1872,173210,32.0,91.5,3.7,3.38,6.965,173210,2024-03-15 09:57:44
1710496784,1872,173210,32.0,91.5,3.8,3.3550000000000004,7.23,173210,2024-03-15 09:59:44
1710496904,1872,173210,32.0,91.5,3.8,3.715,7.564999999999999,173210,2024-03-15 10:01:44
1710497024,1872,173210,32.0,91.5,3.4,3.245,6.185,173210,2024-03-15 10:03:44
1710497144,1872,173210,32.0,91.5,3.4,3.09,6.23,173210,2024-03-15 10:05:44
1710497264,1872,173210,32.0,91.5,3.5,3.135,7.32,173210,2024-03-15 10:07:44
1710497384,1872,173210,32.0,91.5,3.2,2.73,6.65,173210,2024-03-15 10:09:44
1710497504,1872,173210,32.0,91.5,3.2,2.415,5.9,173210,2024-03-15 10:11:44
1710497625,1872,173210,32.0,91.5,3.2,2.575,5.9,173210,2024-03-15 10:13:45
1710497744,1872,173210,32.0,91.5,2.9,2.545,5.635,173210,2024-03-15 10:15:44
1710497864,1872,173210,32.0,91.5,2.9,2.49,5.824999999999999,173210,2024-03-15 10:17:44
1710497984,1872,173210,32.0,91.5,2.9,2.27,5.050000000000001,173210,2024-03-15 10:19:44
1710498106,1872,173210,32.0,91.5,2.6,1.69,4.27,173210,2024-03-15 10:21:46
1710498224,1872,173210,32.0,91.5,2.3,1.6949999999999998,3.99,173210,2024-03-15 10:23:44
1710498344,1872,173210,32.0,91.5,2.2,1.75,4.025,173210,2024-03-15 10:25:44
1710498465,1872,173210,32.0,91.5,2.0,1.6949999999999998,3.845,173210,2024-03-15 10:27:45
1710498584,1872,173210,32.0,91.0,2.3,1.55,3.5700000000000003,173210,2024-03-15 10:29:44
1710498704,1872,173210,32.0,91.5,2.1,1.57,3.91,173210,2024-03-15 10:31:44
1710498824,1872,173210,32.0,91.5,1.9,0.855,3.095,173210,2024-03-15 10:33:44
1710498944,1872,173210,31.5,94.5,1.8,0.95,3.375,173210,2024-03-15 10:35:44
1710499064,1872,173210,31.0,92.5,1.7,0.975,3.21,173210,2024-03-15 10:37:44
1710499184,1872,173210,27.0,101.0,1.7,0.6,2.5,173210,2024-03-15 10:39:44
1710499305,1872,173210,20.5,110.5,1.3,0.175,1.13,173210,2024-03-15 10:41:45
1710499424,1872,173210,17.5,114.5,1.4,0.175,1.77,173210,2024-03-15 10:43:44
1710499544,1872,173210,15.5,117.0,1.3,0.0,1.225,173210,2024-03-15 10:45:44
1710499664,1872,173210,14.5,118.5,1.5,0.0,1.38,173210,2024-03-15 10:47:44
1710499784,1872,173210,14.0,120.5,1.4,0.0,1.585,173210,2024-03-15 10:49:44
1710499904,1872,173210,13.5,121.5,1.4,0.0,1.645,173210,2024-03-15 10:51:44
1710500024,1872,173210,12.5,122.5,1.3,0.0,1.97,173210,2024-03-15 10:53:44
1710500144,1872,173210,12.5,123.5,1.3,0.0,1.51,173210,2024-03-15 10:55:44
1710500264,1872,173210,12.0,124.5,1.2,0.02,1.44,173210,2024-03-15 10:57:44
1710500385,1872,173210,15.5,114.5,1.6,0.22,2.165,173210,2024-03-15 10:59:45
1710500504,1872,173210,17.5,110.5,1.6,0.275,2.535,173210,2024-03-15 11:01:44
1710500625,1872,173210,19.5,108.0,1.8,0.28,2.1950000000000003,173210,2024-03-15 11:03:45
1710500745,1872,173210,20.0,106.0,1.5,0.135,1.815,173210,2024-03-15 11:05:45
1710500865,1872,173210,21.0,104.5,1.7,0.635,3.4800000000000004,173210,2024-03-15 11:07:45
1710500985,1872,173210,22.0,103.5,1.5,0.385,2.025,173210,2024-03-15 11:09:45
1710501105,1872,173210,22.5,102.0,1.5,0.475,2.765,173210,2024-03-15 11:11:45
1710501226,1872,173210,23.5,101.0,1.7,0.7050000000000001,2.56,173210,2024-03-15 11:13:46
1710501365,1872,173210,25.0,101.0,228.2,183.47,261.24,173210,2024-03-15 11:16:05
1710501485,1872,173210,26.0,101.5,461.6,325.51,562.3199999999999,173210,2024-03-15 11:18:05
1710501605,1872,173210,26.5,100.5,468.1,327.0,565.2750000000001,173210,2024-03-15 11:20:05
1710501725,1872,173210,27.5,100.5,558.9,352.825,668.065,173210,2024-03-15 11:22:05
1710501845,1872,173210,28.5,99.5,631.8,357.12,748.99,173210,2024-03-15 11:24:05
1710501991,1872,173210,27.0,96.5,5.9,7.205,11.52,173210,2024-03-15 11:26:31
1710502111,1872,173210,27.0,96.5,5.0,5.8100000000000005,9.64,173210,2024-03-15 11:28:31
1710502231,1872,173210,27.5,96.0,3.7,4.24,7.1850000000000005,173210,2024-03-15 11:30:31
1710502351,1872,173210,27.5,95.5,3.4,3.715,6.1,173210,2024-03-15 11:32:31
1710502471,1872,173210,28.0,94.5,3.3,3.56,5.92,173210,2024-03-15 11:34:31
1710502591,1872,173210,28.5,94.5,3.1,2.94,5.26,173210,2024-03-15 11:36:31
1710502711,1872,173210,28.5,94.5,2.9,3.245,5.21,173210,2024-03-15 11:38:31
1710502831,1872,173210,29.0,94.0,2.7,2.925,5.07,173210,2024-03-15 11:40:31
1710502951,1872,173210,29.5,93.5,2.8,2.51,4.6,173210,2024-03-15 11:42:31
1710503071,1872,173210,30.0,93.5,2.6,2.41,4.675,173210,2024-03-15 11:44:31
1710503191,1872,173210,30.0,93.5,2.7,3.015,5.199999999999999,173210,2024-03-15 11:46:31
1710503311,1872,173210,30.0,92.5,2.7,2.4450000000000003,4.98,173210,2024-03-15 11:48:31
1710503431,1872,173210,30.0,92.5,2.6,2.52,4.675,173210,2024-03-15 11:50:31
1710503551,1872,173210,30.5,92.5,2.6,2.105,4.135,173210,2024-03-15 11:52:31
1710503700,1872,173210,32.0,90.0,16.2,38.895,47.7,173210,2024-03-15 11:55:00
1710503826,1872,173210,32.0,90.0,4.7,4.91,12.185,173210,2024-03-15 11:57:06
1710503922,1872,173210,32.5,91.0,3.8,4.04,10.57,173210,2024-03-15 11:58:42
1710504075,1872,173210,33.0,89.5,5.0,3.58,12.275,173210,2024-03-15 12:01:15
1710504163,1872,173210,32.5,90.0,6.0,7.35,14.975,173210,2024-03-15 12:02:43
1710504306,1872,173210,33.0,89.0,3.5,2.93,9.695,173210,2024-03-15 12:05:06
1710504424,1872,173210,33.0,89.0,5.5,6.205,13.095,173210,2024-03-15 12:07:04
1710504522,1872,173210,33.5,90.0,6.2,4.035,16.92,173210,2024-03-15 12:08:42
1710504671,1872,173210,33.0,89.0,7.4,10.4,21.415,173210,2024-03-15 12:11:11
1710504761,1872,173210,33.5,90.0,3.8,3.815,10.81,173210,2024-03-15 12:12:41
1710504941,1872,173210,32.0,90.5,1.8,0.27,2.805,173210,2024-03-15 12:15:41
1710505062,1872,173210,32.0,91.5,1.7,0.595,2.88,173210,2024-03-15 12:17:42
1710505181,1872,173210,32.0,90.5,1.4,0.5549999999999999,1.685,173210,2024-03-15 12:19:41
1710505301,1872,173210,31.5,91.5,1.3,0.655,2.045,173210,2024-03-15 12:21:41
1710505421,1872,173210,32.0,91.5,1.1,0.435,1.485,173210,2024-03-15 12:23:41
1710505541,1872,173210,32.0,91.5,1.4,0.6950000000000001,2.32,173210,2024-03-15 12:25:41
1710505661,1872,173210,31.0,91.5,1.1,0.365,1.645,173210,2024-03-15 12:27:41
1710505781,1872,173210,32.0,91.5,1.4,0.675,2.3150000000000004,173210,2024-03-15 12:29:41
1710505901,1872,173210,32.0,91.5,1.1,0.475,1.59,173210,2024-03-15 12:31:41
1710506021,1872,173210,32.0,91.5,1.1,0.505,2.165,173210,2024-03-15 12:33:41
1710506141,1872,173210,32.0,91.5,1.1,0.35,1.42,173210,2024-03-15 12:35:41
1710506261,1872,173210,32.0,91.5,1.0,0.365,1.38,173210,2024-03-15 12:37:41
1710506381,1872,173210,32.0,91.5,1.0,0.405,1.485,173210,2024-03-15 12:39:41
1710506501,1872,173210,32.0,91.5,1.2,0.5349999999999999,1.88,173210,2024-03-15 12:41:41
1710506621,1872,173210,32.0,91.5,1.2,0.37,1.735,173210,2024-03-15 12:43:41
1710506741,1872,173210,32.0,91.5,0.9,0.1,1.455,173210,2024-03-15 12:45:41
1710506861,1872,173210,32.0,91.5,0.9,0.28,1.4500000000000002,173210,2024-03-15 12:47:41
1710506981,1872,173210,32.0,91.5,1.1,0.205,1.75,173210,2024-03-15 12:49:41
1710507101,1872,173210,32.0,91.5,1.2,0.145,1.745,173210,2024-03-15 12:51:41
1710507221,1872,173210,32.0,91.5,0.9,0.095,1.465,173210,2024-03-15 12:53:41
1710507341,1872,173210,32.0,91.5,0.9,0.055,1.35,173210,2024-03-15 12:55:41
1710507461,1872,173210,32.0,91.5,0.9,0.045,1.41,173210,2024-03-15 12:57:41
1710507581,1872,173210,32.0,91.5,0.7,0.07,1.035,173210,2024-03-15 12:59:41
